NumBooks,Income,SAT,ReadathonDuration
72.0,56.335478832459486,1044.0,18.0
61.0,38.946147448114445,771.0,22.0
59.0,45.280275716688536,841.0,18.0
55.0,35.596261959285556,706.0,19.0
66.0,49.465106771249275,928.0,24.0
67.0,45.99353260783725,893.0,23.0
64.0,47.13068878135271,888.0,24.0
64.0,44.52433432337188,865.0,22.0
69.0,43.16239735255563,870.0,30.0
63.0,44.90377609844591,841.0,21.0
64.0,41.72073133564932,830.0,21.0
62.0,54.85572613635447,982.0,17.0
57.0,45.24966753841418,831.0,7.0
72.0,53.61338094086832,1005.0,17.0
64.0,47.17806595768358,880.0,16.0
71.0,51.37380097125019,968.0,25.0
69.0,53.68588724294766,981.0,20.0
67.0,60.11824965945993,1039.0,14.0
63.0,43.167835564974084,839.0,13.0
88.0,68.09207245552876,1255.0,17.0
66.0,42.8346412994438,850.0,18.0
88.0,68.08343207256846,1262.0,23.0
95.0,67.71093590146904,1266.0,26.0
67.0,43.773815015711456,847.0,25.0
77.0,41.904312546123606,882.0,28.0
76.0,44.41777895495154,917.0,24.0
49.0,37.30397920580924,690.0,12.0
55.0,36.83314754133414,696.0,18.0
72.0,50.855281129116584,973.0,21.0
84.0,66.62296101041167,1221.0,22.0
49.0,43.40751210181224,788.0,15.0
36.0,34.92699609762938,590.0,13.0
76.0,57.29995049456357,1070.0,22.0
78.0,60.948384515477926,1114.0,8.0
82.0,65.24677103302494,1204.0,18.0
79.0,65.82846662801771,1189.0,26.0
69.0,47.30487027811436,919.0,20.0
76.0,49.030000261991994,964.0,28.0
81.0,53.25627138585996,1038.0,26.0
73.0,62.10132561506948,1120.0,13.0
88.0,56.18566540638811,1130.0,30.0
50.0,32.11081499851203,665.0,22.0
57.0,48.73736739743333,851.0,17.0
55.0,40.86764406557895,765.0,18.0
63.0,47.77989121541601,851.0,15.0
61.0,47.642458319829736,893.0,15.0
65.0,50.88422484348067,940.0,20.0
60.0,29.140236450277122,647.0,24.0
71.0,53.48380042871711,985.0,18.0
74.0,63.26019315689648,1148.0,27.0
63.0,52.11669558942684,947.0,17.0
60.0,50.50318948161839,921.0,10.0
58.0,49.03541095119864,872.0,11.0
86.0,51.14162650330064,1044.0,26.0
67.0,60.42235679363108,1064.0,13.0
70.0,43.712458608412916,883.0,24.0
87.0,64.47255741709004,1199.0,28.0
52.0,28.648981090895976,599.0,25.0
69.0,49.074801497378964,939.0,16.0
51.0,30.065590321654344,612.0,14.0
81.0,63.99002691015254,1179.0,22.0
93.0,67.63478552289598,1281.0,23.0
70.0,51.50895744591129,961.0,17.0
67.0,53.67834264148428,985.0,22.0
80.0,49.46023648774097,993.0,27.0
78.0,63.83863746355792,1169.0,22.0
60.0,34.936481467946656,734.0,23.0
70.0,43.19119546123125,882.0,32.0
52.0,37.734913973977285,704.0,18.0
80.0,59.881047138763776,1117.0,18.0
66.0,46.029118418987956,875.0,12.0
67.0,38.96973872448629,818.0,26.0
50.0,43.9201723838356,793.0,8.0
75.0,55.63675065864727,1027.0,16.0
84.0,59.37333908660254,1137.0,27.0
91.0,62.61079874894967,1203.0,19.0
77.0,49.762427482962934,989.0,27.0
73.0,50.42911305179314,982.0,12.0
86.0,68.9152733023886,1272.0,17.0
71.0,57.58947475150578,1060.0,17.0
67.0,53.138367799515976,962.0,10.0
61.0,44.060044251542905,838.0,15.0
86.0,53.92579173633508,1084.0,25.0
86.0,54.18775145307656,1070.0,25.0
69.0,51.56238283028525,986.0,25.0
68.0,40.675541390149746,830.0,24.0
74.0,50.59909840372913,989.0,20.0
68.0,52.97038695229997,996.0,22.0
79.0,51.030704642032994,1002.0,24.0
82.0,62.55426031502349,1155.0,23.0
75.0,58.40071387790677,1062.0,22.0
52.0,36.17634443738106,687.0,26.0
59.0,32.70217544502301,684.0,12.0
67.0,50.423729624153786,957.0,12.0
59.0,50.654897518756115,919.0,11.0
51.0,36.71531784956544,690.0,15.0
77.0,50.573392555853076,1008.0,20.0
71.0,39.211274143685756,817.0,25.0
87.0,63.65330147635611,1206.0,20.0
44.0,28.277897293583017,571.0,23.0
65.0,54.995186452421464,958.0,15.0
63.0,43.831263923097225,836.0,16.0
54.0,44.86575447435333,821.0,16.0
52.0,30.481075338628504,620.0,19.0
82.0,51.52091195473271,1035.0,22.0
84.0,55.23814838310352,1085.0,22.0
70.0,47.23307821886028,931.0,20.0
81.0,60.716459978395996,1121.0,13.0
77.0,52.996384076389624,1021.0,23.0
73.0,56.42540641439128,1037.0,17.0
60.0,45.44593561060856,842.0,17.0
78.0,46.635660662141234,982.0,30.0
89.0,66.42344345248935,1251.0,22.0
84.0,60.394547637389884,1133.0,19.0
74.0,51.21993096212329,977.0,24.0
82.0,57.99422024079572,1105.0,25.0
71.0,54.61296766899744,1021.0,15.0
58.0,40.294628460110054,797.0,18.0
64.0,45.38683553024482,857.0,17.0
65.0,42.044916480249476,821.0,23.0
61.0,47.260750832311864,869.0,25.0
75.0,51.43750839971396,1015.0,24.0
72.0,67.92267291160375,1170.0,11.0
90.0,60.840449842528095,1190.0,23.0
64.0,46.40638697055382,875.0,8.0
78.0,56.33731294600594,1044.0,17.0
48.0,33.9316388011438,650.0,15.0
85.0,60.56456771773846,1143.0,23.0
63.0,49.578192755706155,921.0,13.0
93.0,60.86133913072121,1206.0,24.0
77.0,55.040514659310325,1054.0,17.0
92.0,64.42918413930215,1232.0,27.0
73.0,46.792751384273515,934.0,27.0
62.0,38.58471784936154,767.0,12.0
67.0,56.47476902965637,1007.0,21.0
83.0,59.99856793659808,1123.0,26.0
79.0,58.22327912685859,1109.0,25.0
76.0,44.828120839159055,920.0,29.0
71.0,49.02060090029848,949.0,18.0
74.0,48.24057000772782,956.0,22.0
82.0,50.06159339072979,1011.0,24.0
55.0,50.862811511037584,895.0,14.0
94.0,81.38780602825821,1429.0,15.0
53.0,38.2582697446967,717.0,18.0
68.0,44.93055751255486,903.0,25.0
75.0,47.015188573857394,943.0,23.0
83.0,57.961181876729135,1093.0,24.0
62.0,36.86095841564027,745.0,21.0
76.0,58.70316565735113,1081.0,21.0
78.0,59.94292459144899,1093.0,16.0
79.0,59.55007146792563,1123.0,24.0
65.0,37.524298137102676,771.0,25.0
75.0,41.089259164541616,869.0,30.0
80.0,41.12438204821992,889.0,29.0
81.0,57.605181631224376,1109.0,15.0
56.0,46.030919020800276,827.0,8.0
90.0,75.93788771792521,1342.0,15.0
91.0,68.20551680159713,1284.0,21.0
70.0,47.972567587847365,920.0,19.0
57.0,39.61646736512904,754.0,11.0
68.0,44.24482822417549,889.0,24.0
80.0,57.50287204974834,1090.0,32.0
98.0,65.03472197250784,1259.0,31.0
62.0,42.099427641795025,801.0,21.0
62.0,41.03747267122013,812.0,23.0
81.0,48.083097633984686,984.0,25.0
58.0,44.95868818946053,831.0,16.0
75.0,48.72519406476838,950.0,18.0
66.0,48.731856442953806,891.0,14.0
66.0,51.05574068891359,932.0,14.0
85.0,53.54360072790499,1065.0,27.0
63.0,50.72828714804757,919.0,24.0
73.0,52.182607232657425,1010.0,15.0
62.0,38.872159130873776,763.0,20.0
73.0,49.60775834260454,951.0,23.0
62.0,55.30708699997535,981.0,9.0
80.0,45.352080719445,941.0,28.0
69.0,45.597955040215204,891.0,22.0
69.0,61.84946186978574,1107.0,13.0
71.0,50.175997017653245,962.0,15.0
62.0,39.235078812751496,762.0,25.0
99.0,64.58859193505938,1265.0,27.0
71.0,55.524137249051755,1030.0,13.0
74.0,54.7889533028003,1016.0,18.0
61.0,47.37035350978759,876.0,17.0
72.0,47.12562511568889,931.0,19.0
63.0,44.423993527624305,851.0,22.0
80.0,51.35896703786022,1024.0,19.0
63.0,40.863344604501336,799.0,21.0
75.0,54.40184591923753,1035.0,24.0
82.0,59.94802733017811,1136.0,19.0
78.0,57.335222337784614,1074.0,23.0
53.0,38.018150331518704,745.0,15.0
74.0,55.94294802309465,1049.0,23.0
77.0,50.91599549663234,995.0,21.0
82.0,71.38532924704191,1259.0,20.0
80.0,55.63630108610445,1072.0,25.0
66.0,47.79047179181447,886.0,16.0
72.0,55.62970313549823,1018.0,16.0
71.0,47.00199405192423,931.0,18.0
53.0,40.71919555918937,766.0,18.0
58.0,42.53902387709211,807.0,19.0
51.0,32.94320023982132,635.0,22.0
69.0,60.04779982424535,1079.0,17.0
71.0,46.95761066761439,905.0,22.0
44.0,36.68292619170875,660.0,16.0
68.0,45.4631752422722,879.0,25.0
74.0,62.5197148115095,1109.0,13.0
81.0,53.74197421130131,1062.0,24.0
74.0,54.19692157553493,1013.0,20.0
82.0,61.671249428801595,1133.0,16.0
95.0,57.95771575412655,1155.0,33.0
60.0,41.731831698607145,799.0,12.0
67.0,42.18265274913621,836.0,22.0
75.0,50.25819037261748,973.0,22.0
75.0,46.04433668337257,918.0,24.0
54.0,35.1031491061955,689.0,17.0
67.0,35.32396591675535,745.0,21.0
88.0,55.09309792123358,1078.0,24.0
63.0,57.947314638137016,997.0,13.0
58.0,44.089635089173136,825.0,23.0
55.0,44.61230156110635,810.0,17.0
78.0,63.21592186450996,1132.0,10.0
42.0,32.96019989281471,612.0,11.0
76.0,48.495964577632805,965.0,26.0
75.0,50.36547786837304,979.0,21.0
60.0,37.015749027794826,750.0,15.0
70.0,53.089360732111956,968.0,17.0
81.0,63.715285374375995,1169.0,18.0
67.0,50.84292453288845,947.0,15.0
82.0,66.66693029429454,1206.0,17.0
86.0,67.88144569221654,1235.0,14.0
63.0,24.840859923807812,597.0,31.0
73.0,50.338914315825214,974.0,20.0
53.0,40.74881501883862,744.0,19.0
64.0,53.655975643245036,963.0,22.0
69.0,53.37052110301442,973.0,19.0
100.0,71.03265999567239,1353.0,21.0
62.0,48.471559870724356,911.0,19.0
78.0,64.56743536753876,1160.0,18.0
55.0,44.44885681785439,802.0,10.0
69.0,48.8913663538761,937.0,17.0
63.0,38.64411138080432,790.0,17.0
93.0,62.03233920172483,1202.0,28.0
71.0,69.35467738847957,1198.0,18.0
56.0,47.50086070394004,836.0,20.0
61.0,47.32915053882327,878.0,15.0
77.0,55.17043773491495,1051.0,24.0
54.0,45.81666555316861,817.0,14.0
67.0,43.88305282954922,870.0,22.0
69.0,52.64826387738119,946.0,12.0
59.0,42.90962141644975,811.0,17.0
102.0,76.68761547555236,1446.0,22.0
76.0,65.88289727210454,1185.0,11.0
75.0,52.363854852875384,978.0,24.0
78.0,53.44897906896827,1032.0,27.0
34.0,17.00287551259084,370.0,22.0
78.0,60.45230237868813,1129.0,20.0
37.0,31.77307878835339,569.0,14.0
76.0,57.02506017344162,1066.0,17.0
66.0,46.82382006693891,881.0,19.0
60.0,41.139032946165855,793.0,16.0
76.0,45.422047791463605,937.0,23.0
71.0,47.46339681906323,927.0,26.0
81.0,62.135375873388426,1144.0,19.0
82.0,51.9290344546399,1051.0,23.0
59.0,37.315113570706046,741.0,23.0
69.0,47.43115980338076,926.0,17.0
84.0,71.43982764027575,1272.0,20.0
65.0,48.7260630543156,890.0,13.0
59.0,37.33425883016531,739.0,24.0
68.0,41.728769279971715,837.0,17.0
63.0,48.91440317072255,905.0,18.0
76.0,61.000778280325605,1106.0,21.0
84.0,56.367180286111704,1091.0,27.0
71.0,55.899169939523034,1028.0,18.0
80.0,61.60483165756091,1133.0,22.0
88.0,63.40420621548931,1213.0,19.0
76.0,54.291535371515764,1025.0,19.0
75.0,56.30014762968237,1050.0,15.0
62.0,41.37534174332721,792.0,21.0
74.0,46.331113782753796,923.0,22.0
66.0,52.97418698510901,970.0,16.0
59.0,41.47375504822482,797.0,15.0
84.0,65.31191637335108,1214.0,13.0
99.0,68.847211987442,1325.0,22.0
49.0,27.21499013474482,577.0,27.0
58.0,34.19427404041005,681.0,20.0
76.0,50.2754200369165,1007.0,22.0
72.0,57.06564649516485,1051.0,19.0
77.0,52.80199590418077,1020.0,25.0
82.0,51.79388942962113,1029.0,26.0
62.0,51.86242882210637,918.0,14.0
71.0,52.02173638862091,982.0,22.0
65.0,40.295183197724356,800.0,16.0
52.0,40.238693385516584,743.0,13.0
73.0,46.18017074240134,916.0,29.0
60.0,35.775302851947266,736.0,21.0
79.0,55.89322529716135,1069.0,19.0
64.0,52.504894039972456,953.0,15.0
81.0,56.74982139165259,1076.0,23.0
74.0,52.8277200408108,1002.0,18.0
67.0,39.81748690343548,821.0,26.0
85.0,55.414309808957896,1088.0,26.0
61.0,46.908937516405814,870.0,13.0
63.0,33.63235895171722,715.0,21.0
74.0,51.61041954523964,992.0,23.0
74.0,52.42206416645016,977.0,19.0
59.0,46.598408062095245,850.0,13.0
55.0,39.68526807873578,762.0,23.0
58.0,49.39836547038069,889.0,11.0
75.0,50.43903923479002,981.0,20.0
93.0,67.01873439972553,1283.0,18.0
82.0,54.09329252433999,1050.0,18.0
74.0,50.3874792795968,993.0,15.0
75.0,52.28301798841344,992.0,26.0
54.0,38.3737525399233,734.0,18.0
77.0,55.15256153821095,1050.0,17.0
63.0,46.78891320040617,868.0,16.0
73.0,46.48477574720155,916.0,16.0
99.0,65.86451744376362,1292.0,25.0
72.0,48.765030166466566,932.0,27.0
74.0,54.851297433323914,1017.0,25.0
66.0,45.82421591893287,876.0,22.0
70.0,46.73804530884071,913.0,25.0
81.0,55.6058226238347,1069.0,20.0
74.0,60.16312376329108,1092.0,18.0
72.0,55.47053566910054,1016.0,20.0
54.0,41.67045182250635,777.0,19.0
60.0,46.541799988067304,843.0,14.0
73.0,49.812252177002144,962.0,21.0
68.0,49.275691372973505,912.0,19.0
71.0,60.3136580233002,1067.0,10.0
70.0,49.10931377704969,937.0,17.0
84.0,58.752591296504804,1108.0,18.0
75.0,43.79717790493358,903.0,23.0
72.0,52.01085232989884,995.0,18.0
69.0,58.00990132722672,1037.0,21.0
70.0,54.37436857585226,996.0,25.0
71.0,56.88136152908822,1050.0,16.0
89.0,70.21050689294724,1287.0,22.0
52.0,39.24405771048197,751.0,11.0
72.0,59.613102506758274,1069.0,21.0
89.0,64.71032856169649,1223.0,19.0
74.0,37.889985692936676,811.0,36.0
93.0,63.717539362287425,1225.0,25.0
62.0,47.63465646030405,870.0,11.0
69.0,43.344789684764294,871.0,24.0
75.0,53.88675314445977,1038.0,19.0
41.0,29.483040465413932,541.0,19.0
57.0,47.92320429735771,858.0,22.0
68.0,61.73847098991966,1066.0,13.0
76.0,50.41589171543036,981.0,24.0
68.0,43.03848887005952,867.0,26.0
47.0,40.24811766310331,728.0,15.0
105.0,82.20255981884536,1509.0,25.0
52.0,46.504285349679144,801.0,11.0
61.0,39.141403195566674,777.0,27.0
55.0,32.34003050773296,666.0,25.0
66.0,47.74132280745621,910.0,22.0
77.0,58.40879083876391,1093.0,16.0
72.0,48.05859638445344,949.0,27.0
54.0,23.243297396310346,552.0,28.0
61.0,46.00036080196715,858.0,12.0
55.0,47.908907495212546,837.0,12.0
68.0,52.640930737521586,972.0,19.0
65.0,55.55364709076441,987.0,18.0
68.0,46.61468324460338,911.0,18.0
56.0,35.56971828400577,709.0,20.0
69.0,51.583373893385584,940.0,18.0
55.0,34.9903197149555,698.0,15.0
55.0,39.962689757131365,747.0,20.0
48.0,31.978431651318672,639.0,20.0
82.0,57.35339761852228,1085.0,20.0
64.0,40.616113693093546,791.0,25.0
79.0,66.94271000461286,1202.0,21.0
86.0,60.15373483632644,1161.0,16.0
81.0,61.853254980305366,1150.0,24.0
65.0,47.63208614175969,902.0,25.0
67.0,47.52959148794528,903.0,12.0
84.0,54.72630195762297,1093.0,21.0
63.0,40.49572997090868,822.0,22.0
92.0,66.52971466719158,1269.0,25.0
95.0,67.3757399706742,1272.0,20.0
72.0,56.5845811000828,1043.0,17.0
73.0,42.04350004084369,879.0,26.0
63.0,43.802229894522796,848.0,18.0
78.0,51.0597557352719,1006.0,23.0
58.0,41.80539604679286,791.0,11.0
77.0,43.593898796055896,897.0,25.0
61.0,32.17883886082001,689.0,19.0
52.0,38.57657510574396,707.0,11.0
65.0,49.394575475545274,922.0,19.0
80.0,56.11211338115767,1079.0,25.0
89.0,57.96845485739266,1140.0,20.0
65.0,44.905002886173015,884.0,29.0
74.0,53.34552494659147,1009.0,25.0
59.0,47.547091760184166,863.0,13.0
83.0,67.89337109731223,1227.0,13.0
80.0,46.6678650719599,946.0,30.0
78.0,52.25951352316672,1025.0,25.0
69.0,57.940033906875044,1026.0,8.0
107.0,74.09547573512206,1425.0,27.0
82.0,60.08800199863981,1137.0,14.0
77.0,56.573960261026485,1054.0,15.0
71.0,46.7728915975056,901.0,18.0
84.0,63.13604733094313,1179.0,23.0
47.0,23.96668367516053,504.0,28.0
76.0,43.18954461887789,908.0,27.0
79.0,53.62353704912699,1036.0,26.0
60.0,40.0515793160652,788.0,17.0
99.0,69.82801250419914,1331.0,25.0
71.0,58.65211152952413,1054.0,21.0
59.0,50.13659366630552,912.0,7.0
81.0,59.9264142654804,1111.0,15.0
76.0,55.648272293905976,1042.0,14.0
47.0,33.370874114563165,634.0,13.0
64.0,45.275473178238215,855.0,20.0
84.0,53.95262330938156,1062.0,24.0
70.0,45.25285897784007,902.0,25.0
78.0,57.41051886538281,1073.0,22.0
81.0,52.07087277037504,1035.0,20.0
74.0,55.38472162290083,1046.0,16.0
77.0,47.31848335397015,941.0,24.0
72.0,56.157447020355974,1028.0,14.0
82.0,55.30132175587659,1086.0,23.0
68.0,51.0404568583098,946.0,18.0
69.0,51.65949984034119,954.0,10.0
44.0,40.83975578209608,719.0,10.0
70.0,49.69180897371584,946.0,20.0
58.0,42.590770723109635,818.0,19.0
75.0,54.12430931894569,1012.0,23.0
63.0,55.807431886642576,987.0,13.0
49.0,36.28117135780881,702.0,13.0
37.0,26.371418425450482,506.0,15.0
81.0,52.86228846259879,1043.0,22.0
79.0,56.90835983969887,1072.0,26.0
73.0,44.02484155461579,894.0,30.0
79.0,56.14064260314965,1065.0,18.0
77.0,44.532984355543206,922.0,19.0
73.0,55.84323741003178,1038.0,18.0
68.0,49.072083388476905,937.0,18.0
66.0,43.386640366817055,849.0,22.0
78.0,57.31628267900632,1086.0,23.0
59.0,39.638816883228436,775.0,12.0
72.0,46.650676765751896,912.0,15.0
78.0,60.58235787427803,1117.0,22.0
66.0,42.932750914599644,854.0,26.0
79.0,53.29755245742124,1028.0,19.0
78.0,55.59934654609878,1070.0,16.0
64.0,55.547529514760114,981.0,21.0
65.0,47.19962320944987,889.0,22.0
69.0,57.9157254912503,1039.0,15.0
67.0,52.45286394151612,967.0,18.0
71.0,44.99107409016162,887.0,25.0
78.0,54.522591238686395,1037.0,22.0
51.0,26.76263725154268,569.0,26.0
68.0,40.5481405788616,828.0,27.0
53.0,39.233776155867794,748.0,18.0
51.0,26.89404388151214,591.0,22.0
92.0,70.55699341907463,1316.0,23.0
73.0,44.9358638761531,897.0,25.0
66.0,47.37409650145267,899.0,20.0
76.0,53.66635108529252,1010.0,21.0
63.0,46.34663348191436,876.0,16.0
67.0,45.72125716990898,894.0,23.0
68.0,50.05730932423809,957.0,26.0
79.0,60.325610894469264,1122.0,18.0
83.0,57.91153810896319,1121.0,21.0
71.0,62.36811152054933,1107.0,16.0
74.0,46.47429046516302,920.0,16.0
60.0,43.05805818162815,814.0,13.0
55.0,36.433901240934766,727.0,18.0
77.0,49.94844613164637,985.0,24.0
50.0,34.947878198330336,659.0,16.0
102.0,64.49791822115378,1274.0,32.0
78.0,59.815123258338545,1102.0,16.0
77.0,57.06032478693132,1071.0,24.0
39.0,37.55979245452428,619.0,11.0
82.0,66.71021097105873,1205.0,21.0
61.0,42.81519545134961,825.0,16.0
61.0,41.48932203835256,811.0,22.0
63.0,45.89712499560492,860.0,22.0
65.0,50.03221228960897,919.0,17.0
72.0,58.496489481974734,1082.0,22.0
56.0,34.92637474775498,704.0,18.0
73.0,46.9225888024146,915.0,23.0
65.0,52.176683456611045,962.0,13.0
56.0,36.99607264473624,739.0,20.0
68.0,49.47862827288311,932.0,17.0
53.0,39.98237320852033,755.0,16.0
58.0,46.850951535462876,846.0,14.0
82.0,50.63871850744553,1024.0,27.0
61.0,48.06596471583366,866.0,21.0
71.0,60.43024125805528,1082.0,14.0
66.0,50.57527313424685,941.0,18.0
78.0,56.06064075033394,1059.0,16.0
69.0,41.10192189551113,855.0,27.0
67.0,47.30307810039506,914.0,19.0
49.0,39.16641537454908,723.0,8.0
58.0,44.36396248816625,817.0,16.0
60.0,47.09448846104695,892.0,14.0
72.0,45.7485985859272,914.0,24.0
60.0,38.25072219372199,751.0,24.0
79.0,56.98393191184318,1079.0,24.0
52.0,37.95877246457388,725.0,16.0
51.0,41.68973396507867,759.0,16.0
90.0,56.13190157587561,1115.0,29.0
57.0,39.09706474735511,753.0,18.0
86.0,63.48895340471772,1197.0,21.0
57.0,29.984632936095682,680.0,16.0
105.0,73.20736125362025,1401.0,26.0
57.0,34.04361308501117,705.0,20.0
53.0,43.64337324542604,792.0,14.0
58.0,44.55754599612965,815.0,24.0
61.0,48.23121973914752,885.0,17.0
74.0,51.181854516481415,971.0,23.0
57.0,43.87907905133064,813.0,21.0
74.0,54.19790535139879,1036.0,23.0
77.0,51.12430682445132,1000.0,22.0
79.0,66.6283518057441,1189.0,12.0
57.0,43.05235825497587,789.0,13.0
64.0,41.700479168936624,829.0,20.0
86.0,59.21655705167505,1153.0,24.0
88.0,65.62692805978818,1258.0,23.0
69.0,50.59256464128951,950.0,21.0
62.0,43.28103008613448,829.0,22.0
70.0,50.21039610952529,960.0,22.0
55.0,43.72510464649695,797.0,15.0
50.0,41.818388360713335,728.0,14.0
65.0,52.816002575396304,964.0,13.0
65.0,51.855452628655165,971.0,13.0
64.0,53.162349509833554,956.0,18.0
66.0,53.097347328520954,963.0,11.0
66.0,48.78852263774994,912.0,18.0
79.0,65.11004063080405,1166.0,9.0
80.0,62.39766776825238,1152.0,19.0
76.0,55.17477773379251,1037.0,20.0
62.0,42.19611850922773,810.0,17.0
59.0,44.91512709985508,834.0,20.0
67.0,53.76039543825344,977.0,16.0
73.0,56.51416096983924,1047.0,21.0
96.0,73.73479300637125,1374.0,22.0
58.0,39.76015006677595,767.0,25.0
65.0,37.8395494025016,776.0,25.0
70.0,40.11949483001331,833.0,26.0
58.0,44.54080156673963,821.0,10.0
76.0,53.640627514269674,1027.0,24.0
63.0,60.60430677433894,1040.0,11.0
76.0,59.73743655785065,1103.0,15.0
63.0,43.92009730944336,829.0,14.0
78.0,46.325006573217784,935.0,22.0
49.0,33.610598521144496,652.0,16.0
68.0,46.299715698732264,902.0,26.0
77.0,46.86356759625312,956.0,25.0
85.0,64.20458565897641,1201.0,20.0
79.0,58.2351122689678,1099.0,26.0
65.0,44.75061194549793,879.0,20.0
78.0,60.70396742211721,1125.0,17.0
55.0,41.01500775351946,777.0,12.0
68.0,47.66207118361995,906.0,21.0
67.0,41.32159359091182,822.0,28.0
61.0,59.44159460208829,1013.0,12.0
73.0,50.756007051986494,980.0,21.0
98.0,71.78675990330436,1348.0,26.0
65.0,41.91051806754447,807.0,16.0
96.0,64.37313273345524,1249.0,28.0
53.0,36.73288707957424,693.0,22.0
52.0,40.72968645337629,749.0,16.0
65.0,40.70127908881589,799.0,21.0
56.0,46.99919846613517,843.0,15.0
57.0,37.722688253356615,763.0,19.0
93.0,72.78429024816768,1331.0,16.0
70.0,47.96665204512775,930.0,17.0
47.0,35.672823757802476,663.0,13.0
98.0,70.8716316368492,1338.0,22.0
90.0,70.56496960625486,1293.0,24.0
85.0,62.92383653879304,1183.0,20.0
93.0,62.180002906266196,1189.0,33.0
70.0,53.48199011241745,1010.0,17.0
74.0,51.914623786850676,993.0,21.0
88.0,64.9231784386039,1233.0,25.0
72.0,57.738187729019025,1052.0,14.0
79.0,53.15054635022135,1033.0,18.0
77.0,67.22904951803574,1186.0,15.0
69.0,53.898542952147515,984.0,21.0
72.0,50.746360600833555,959.0,21.0
61.0,47.41585282915552,866.0,22.0
68.0,37.41811366151597,773.0,23.0
62.0,47.48575283359277,874.0,15.0
73.0,42.45654916505401,870.0,18.0
75.0,47.596013058095416,962.0,28.0
75.0,56.051564308921364,1059.0,18.0
72.0,46.86771842764398,936.0,19.0
51.0,33.08993565399335,665.0,15.0
61.0,38.63969015627195,779.0,21.0
71.0,48.75675525573243,932.0,18.0
54.0,37.15890921734871,730.0,23.0
53.0,44.93467788625301,798.0,12.0
59.0,46.08299193664818,846.0,18.0
66.0,48.06669469557919,895.0,18.0
68.0,53.17906202455056,972.0,19.0
55.0,33.86700095840393,687.0,23.0
66.0,50.197394459467674,923.0,17.0
76.0,58.28913309719034,1092.0,16.0
85.0,56.310681306880255,1103.0,24.0
79.0,53.64076671039959,1034.0,22.0
58.0,45.95177111808207,834.0,20.0
94.0,68.43136236324291,1306.0,21.0
81.0,59.25168761434318,1105.0,16.0
64.0,41.28579749132872,810.0,21.0
93.0,65.21031528376552,1244.0,27.0
64.0,56.63514810509488,994.0,18.0
57.0,37.30182198247587,744.0,17.0
78.0,52.57626447666868,1011.0,21.0
68.0,42.103898487748395,849.0,22.0
68.0,46.019611174611825,885.0,20.0
103.0,74.01122749587765,1400.0,25.0
52.0,42.89672895347414,757.0,11.0
70.0,53.14746054946153,986.0,17.0
58.0,41.27103566838851,781.0,14.0
66.0,43.66384095248119,860.0,18.0
78.0,45.78220389455943,939.0,20.0
65.0,48.709133035638196,930.0,15.0
82.0,53.12479947864017,1046.0,20.0
80.0,60.69842901040713,1118.0,16.0
90.0,68.3916845335228,1262.0,15.0
74.0,55.046162575013284,1027.0,16.0
62.0,47.63272446544929,877.0,20.0
77.0,56.53822582602914,1060.0,20.0
80.0,44.54514101995423,947.0,31.0
56.0,39.949504541330015,775.0,19.0
60.0,37.93032908159767,747.0,16.0
54.0,33.83403248335735,682.0,21.0
47.0,32.688946576217816,637.0,23.0
93.0,61.04203353882342,1190.0,23.0
53.0,34.595180773027025,685.0,19.0
61.0,47.98620841693459,877.0,14.0
56.0,30.280486157401775,647.0,19.0
63.0,48.31255166594595,892.0,20.0
69.0,54.280607190854006,994.0,20.0
65.0,53.33922185076554,968.0,15.0
77.0,55.6385047554905,1056.0,21.0
65.0,50.00688079200339,913.0,12.0
77.0,55.853295364426415,1058.0,27.0
73.0,46.873585382012614,919.0,24.0
62.0,37.549662306124425,773.0,27.0
75.0,60.40883790547181,1102.0,19.0
82.0,52.727284380437204,1048.0,28.0
92.0,60.643905319817186,1207.0,30.0
51.0,45.97567934802105,795.0,11.0
73.0,45.856112695972065,915.0,23.0
93.0,58.341443183850224,1176.0,19.0
62.0,47.313381778412605,901.0,17.0
65.0,47.7197580478134,885.0,22.0
69.0,44.20237291406595,862.0,26.0
68.0,43.56522417159514,862.0,24.0
47.0,45.99034074943409,785.0,8.0
66.0,55.45855748002117,999.0,18.0
68.0,48.154238182328456,884.0,20.0
63.0,44.155326227746976,852.0,21.0
66.0,51.96425871469528,950.0,12.0
89.0,68.6559041435529,1263.0,16.0
85.0,59.05569186951351,1136.0,25.0
62.0,47.211085656919515,863.0,20.0
80.0,71.5239242719978,1262.0,17.0
53.0,24.346238431632962,547.0,21.0
67.0,43.90130694584133,864.0,20.0
50.0,49.5085197315852,847.0,7.0
75.0,56.02449983394848,1044.0,22.0
61.0,39.15279162931233,766.0,19.0
85.0,66.23522709484932,1207.0,15.0
50.0,33.679406952768076,650.0,22.0
66.0,42.071917217367115,838.0,24.0
88.0,63.65350341300669,1214.0,23.0
56.0,50.06063439621452,888.0,18.0
74.0,59.91014327429752,1082.0,19.0
89.0,56.19209683558864,1136.0,29.0
72.0,45.234525663193985,914.0,24.0
84.0,53.44416659781515,1076.0,20.0
72.0,54.03992119240385,1015.0,20.0
77.0,47.85450063572876,961.0,27.0
63.0,46.02827746999216,864.0,19.0
64.0,43.93726564276902,840.0,21.0
79.0,53.1149507836205,1045.0,31.0
74.0,50.754105655814996,989.0,24.0
